numHullPoints,numDefects,bbox_width,bbox_height,aspect_ratio,area,perimeter,gesture_label
30,4,19,14,262,167,1.56886,20127.5,905.37,labelOne.csv
30,4,20,15,262,167,1.56886,20155.5,898.884,labelOne.csv
30,4,20,15,262,166,1.57831,20106,892.642,labelOne.csv
30,4,19,14,262,166,1.57831,20084.5,896.884,labelOne.csv
30,4,20,15,262,167,1.56886,20112.5,900.056,labelOne.csv
30,4,19,14,262,167,1.56886,20132,895.955,labelOne.csv
30,4,20,15,262,166,1.57831,20084.5,900.884,labelOne.csv
30,4,22,17,262,167,1.56886,20137,879.813,labelOne.csv
30,4,19,14,262,167,1.56886,20116.5,902.884,labelOne.csv
30,4,20,15,262,166,1.57831,20130,880.299,labelOne.csv
30,4,19,14,262,166,1.57831,20131,882.642,labelOne.csv
30,4,21,16,262,167,1.56886,20159.5,883.227,labelOne.csv
30,4,20,15,262,167,1.56886,20155.5,895.37,labelOne.csv
30,4,19,14,262,166,1.57831,20107.5,896.399,labelOne.csv
30,4,20,16,262,167,1.56886,20097.5,916.198,labelOne.csv
30,4,18,14,262,167,1.56886,20140,888.985,labelOne.csv
30,4,20,15,262,167,1.56886,20119.5,896.056,labelOne.csv
30,4,19,14,262,166,1.57831,20130.5,898.884,labelOne.csv
30,4,18,13,262,167,1.56886,20107.5,892.884,labelOne.csv
30,4,19,14,262,167,1.56886,20102.5,904.541,labelOne.csv
30,4,19,14,262,166,1.57831,20106.5,909.026,labelOne.csv
30,4,19,14,262,166,1.57831,20084,895.47,labelOne.csv
30,4,20,15,262,167,1.56886,20134.5,886.056,labelOne.csv
30,4,19,14,262,167,1.56886,20112.5,904.198,labelOne.csv
30,4,19,14,262,166,1.57831,20106.5,895.37,labelOne.csv
30,4,20,15,262,167,1.56886,20088,894.299,labelOne.csv
30,4,20,15,262,167,1.56886,20153,897.127,labelOne.csv
30,4,19,14,262,166,1.57831,20116.5,883.571,labelOne.csv
30,4,18,13,262,166,1.57831,20091.5,893.713,labelOne.csv
30,4,20,15,262,167,1.56886,20149.5,892.541,labelOne.csv
30,4,20,15,262,167,1.56886,20117,913.955,labelOne.csv
30,4,19,14,262,166,1.57831,20112.5,902.541,labelOne.csv
30,4,19,14,262,166,1.57831,20121,889.47,labelOne.csv
30,4,20,16,262,167,1.56886,20078.5,899.713,labelOne.csv
30,4,19,14,262,167,1.56886,20087.5,900.541,labelOne.csv
30,4,20,16,262,167,1.56886,20107.5,891.713,labelOne.csv
30,4,20,15,262,167,1.56886,20119.5,899.713,labelOne.csv
30,4,19,14,262,166,1.57831,20100,900.299,labelOne.csv
30,4,18,13,262,166,1.57831,20063.5,907.37,labelOne.csv
30,4,21,16,262,167,1.56886,20137,887.955,labelOne.csv
30,4,23,17,262,167,1.56886,20143,893.955,labelOne.csv
30,4,20,15,262,166,1.57831,20119,884.985,labelOne.csv
30,4,19,14,262,166,1.57831,20077,889.813,labelOne.csv
30,4,21,16,262,167,1.56886,20118.5,900.884,labelOne.csv
30,4,20,15,262,167,1.56886,20103,892.642,labelOne.csv
30,4,20,15,262,166,1.57831,20094.5,892.056,labelOne.csv
30,4,20,15,262,167,1.56886,20108.5,895.37,labelOne.csv
30,4,22,17,262,167,1.56886,20102.5,888.884,labelOne.csv
30,4,20,15,262,166,1.57831,20114,877.47,labelOne.csv
30,4,20,15,262,167,1.56886,20122,889.47,labelOne.csv
30,4,21,16,262,167,1.56886,20112,896.985,labelOne.csv
30,4,20,15,262,166,1.57831,20103.5,886.399,labelOne.csv
30,4,19,14,179,242,0.739669,20256,1073.52,labelOne.csv
30,4,18,12,188,242,0.77686,20495,1128.63,labelOne.csv
30,4,18,13,175,243,0.720165,20380,1135.95,labelOne.csv
30,4,16,12,187,245,0.763265,20466.5,1200.47,labelOne.csv
30,4,16,11,185,246,0.752033,20740.5,1143.7,labelOne.csv
30,4,19,13,185,246,0.752033,20587,1103.03,labelOne.csv
30,4,19,14,184,246,0.747967,20554,1262.51,labelOne.csv
30,4,19,15,181,246,0.735772,20566,1224.23,labelOne.csv
30,4,17,12,185,246,0.752033,20444.5,1212.67,labelOne.csv
30,4,18,13,188,246,0.764228,20546.5,1229.16,labelOne.csv
30,4,17,12,178,246,0.723577,20456,1141.95,labelOne.csv
30,4,16,13,179,246,0.727642,20542,1130.63,labelOne.csv
30,4,16,12,176,246,0.715447,20364,1092.35,labelOne.csv
30,4,15,11,176,246,0.715447,20528.5,1106.87,labelOne.csv
30,4,20,15,183,246,0.743902,20608,1154.43,labelOne.csv
30,4,20,15,170,246,0.691057,20385,1116.29,labelOne.csv
30,4,18,12,179,246,0.727642,20515,1144.15,labelOne.csv
30,4,18,13,179,246,0.727642,20500.5,1130.53,labelOne.csv
30,4,17,12,187,246,0.760163,20507.5,1264.27,labelOne.csv
30,4,18,12,185,246,0.752033,20693.5,1092.25,labelOne.csv
30,4,18,12,184,246,0.747967,20467.5,1170.19,labelOne.csv
30,4,19,13,176,246,0.715447,20353.5,1091.22,labelOne.csv
30,4,16,13,187,246,0.760163,20599,1164.09,labelOne.csv
30,4,18,13,187,246,0.760163,20546.5,1121.16,labelOne.csv
30,4,18,14,177,246,0.719512,20495.5,1085.42,labelOne.csv
30,4,17,13,188,246,0.764228,20494,1212.71,labelOne.csv
30,4,17,13,184,246,0.747967,20388.5,1196.96,labelOne.csv
30,4,18,13,185,246,0.752033,20544,1158.57,labelOne.csv
30,4,19,12,187,246,0.760163,20399.5,1220.96,labelOne.csv
30,4,18,13,176,246,0.715447,20368.5,1068.93,labelOne.csv
30,4,17,13,176,246,0.715447,20377,1156.92,labelOne.csv
30,4,15,11,188,246,0.764228,20405,1160.43,labelOne.csv
30,4,17,13,177,246,0.719512,20349,1194.09,labelOne.csv
30,4,15,10,177,246,0.719512,20402.5,1129.08,labelOne.csv
30,4,19,13,188,246,0.764228,20428.5,1172.19,labelOne.csv
30,4,19,13,179,246,0.727642,20381,1094.15,labelOne.csv
30,4,19,14,175,246,0.711382,20295,1122.29,labelOne.csv
30,4,16,11,187,246,0.760163,20361.5,1250.61,labelOne.csv
30,4,19,14,184,246,0.747967,20383,1238.86,labelOne.csv
30,4,15,10,177,246,0.719512,20362,1079.32,labelOne.csv
30,4,21,15,188,246,0.764228,20368.5,1244.27,labelOne.csv
30,4,20,14,185,246,0.752033,20359.5,1173.84,labelOne.csv
30,4,19,13,177,246,0.719512,20529.5,1103.08,labelOne.csv
30,4,19,14,181,246,0.735772,20407.5,1161.5,labelOne.csv
30,4,17,13,179,246,0.727642,20367,1083.32,labelOne.csv
30,4,17,12,178,246,0.723577,20327.5,1110.39,labelOne.csv
30,4,16,12,194,246,0.788618,20715.5,1142.19,labelOne.csv
30,4,14,11,179,246,0.727642,20324.5,1143.02,labelOne.csv
30,4,17,12,177,246,0.719512,20360,1107.46,labelOne.csv
30,4,16,12,179,246,0.727642,20300.5,1180.67,labelOne.csv
30,4,17,12,177,246,0.719512,20313.5,1097.42,labelOne.csv
30,4,19,14,178,246,0.723577,20388.5,1101.56,labelOne.csv
30,4,18,12,173,246,0.703252,20183.5,1086.39,labelOne.csv
30,4,17,12,180,246,0.731707,20266.5,1161.02,labelOne.csv
30,4,19,14,177,246,0.719512,20222,1168.23,labelOne.csv
30,4,17,11,176,246,0.715447,20429,1074.35,labelOne.csv
30,4,19,13,175,246,0.711382,20305.5,1049.48,labelOne.csv
30,4,17,12,177,246,0.719512,20348,1111.95,labelOne.csv
30,4,17,12,185,246,0.752033,20268.5,1257.79,labelOne.csv
30,4,16,11,188,246,0.764228,20367.5,1198.67,labelOne.csv
30,4,15,10,178,246,0.723577,20212,1102.97,labelOne.csv
30,4,19,15,262,167,1.56886,20092.5,908.198,labelOne.csv
30,4,21,16,262,167,1.56886,20079,902.784,labelOne.csv
30,4,21,16,262,167,1.56886,20106,904.642,labelOne.csv
30,4,20,15,262,167,1.56886,20110.5,889.227,labelOne.csv
30,4,21,16,262,167,1.56886,20111.5,897.37,labelOne.csv
30,4,20,15,262,167,1.56886,20116.5,887.571,labelOne.csv
30,4,19,14,262,167,1.56886,20130.5,897.713,labelOne.csv
30,4,18,13,262,166,1.57831,20090.5,896.056,labelOne.csv
30,4,21,16,262,167,1.56886,20102.5,889.227,labelOne.csv
30,4,22,17,262,167,1.56886,20105.5,906.683,labelOne.csv
30,4,20,15,262,167,1.56886,20121.5,894.198,labelOne.csv
30,4,21,16,262,167,1.56886,20080.5,891.713,labelOne.csv
30,4,22,16,262,167,1.56886,20102,903.612,labelOne.csv
30,4,22,17,262,167,1.56886,20110,901.955,labelOne.csv
30,4,19,14,262,166,1.57831,20085,894.299,labelOne.csv
30,4,19,14,262,166,1.57831,20082,892.299,labelOne.csv
30,4,20,15,262,167,1.56886,20104.5,908.541,labelOne.csv
30,4,21,16,262,167,1.56886,20076,902.299,labelOne.csv
30,4,18,13,262,166,1.57831,20077,895.813,labelOne.csv
30,4,20,15,262,167,1.56886,20109.5,904.884,labelOne.csv
30,4,21,16,262,167,1.56886,20116,905.127,labelOne.csv
30,4,16,10,271,244,1.11066,21171,1449.59,labelOne.csv
30,4,20,15,262,167,1.56886,20097,895.127,labelOne.csv
30,4,19,14,262,167,1.56886,20146.5,889.227,labelOne.csv
30,4,20,14,174,247,0.704453,20164,1021.38,labelOne.csv
30,4,18,13,177,249,0.710843,20856.5,1141.36,labelOne.csv
30,4,16,12,190,250,0.76,21988,1137.66,labelOne.csv
30,4,16,11,194,251,0.772908,22710.5,1167.22,labelOne.csv
30,4,16,10,199,252,0.789683,23308.5,1176.87,labelOne.csv
30,4,14,9,198,253,0.782609,23931.5,1198.19,labelOne.csv
30,4,16,12,192,252,0.761905,24341.5,1174.73,labelOne.csv
30,4,17,13,203,253,0.802372,25105.5,1496.58,labelOne.csv
30,4,16,12,198,255,0.776471,25373,1466.74,labelOne.csv
30,4,16,11,199,257,0.774319,25582,1490.74,labelOne.csv
30,4,16,14,200,259,0.772201,25809,1472.6,labelOne.csv
30,4,17,12,201,261,0.770115,25842,1542.4,labelOne.csv
30,4,16,11,201,262,0.767176,26011.5,1609.41,labelOne.csv
30,4,17,11,201,262,0.767176,25956.5,1570.3,labelOne.csv
30,4,19,12,199,263,0.756654,25809,1609.37,labelOne.csv
30,4,15,9,198,264,0.75,25831,1649.99,labelOne.csv
30,4,15,10,197,265,0.743396,25841.5,1608.98,labelOne.csv
30,4,16,10,195,266,0.733083,25821,1642.68,labelOne.csv
30,4,17,12,194,267,0.726592,25924,1676.34,labelOne.csv
30,4,15,10,193,268,0.720149,26077.5,1712.24,labelOne.csv
30,4,16,11,193,268,0.720149,26113,1646.2,labelOne.csv
30,4,17,11,193,268,0.720149,26396.5,1697.41,labelOne.csv
30,4,14,9,193,268,0.720149,26501,1724.48,labelOne.csv
30,4,15,10,194,267,0.726592,26603,1707.79,labelOne.csv
30,4,17,13,195,266,0.733083,26569,1719.11,labelOne.csv
30,4,17,12,195,265,0.735849,26511,1716.82,labelOne.csv
30,4,18,11,195,265,0.735849,26496,1648.88,labelOne.csv
30,4,16,12,193,264,0.731061,28360,1493.48,labelOne.csv
30,4,16,12,192,264,0.727273,27940.5,1455.93,labelOne.csv
30,4,17,12,190,263,0.722433,27624,1450.51,labelOne.csv
30,4,17,13,186,262,0.709924,27234,1430.03,labelOne.csv
30,4,20,14,186,262,0.709924,26847.5,1406.67,labelOne.csv
30,4,17,14,187,262,0.71374,26699,1442.37,labelOne.csv
30,4,19,12,185,262,0.706107,24640.5,1677.95,labelOne.csv
30,4,17,12,184,262,0.70229,26198,1357.12,labelOne.csv
30,4,15,11,186,262,0.709924,26585.5,1466.47,labelOne.csv
30,4,16,11,191,265,0.720755,25969.5,1710.24,labelOne.csv
30,4,19,14,207,266,0.778195,27341.5,1618.44,labelOne.csv
30,4,18,11,273,266,1.02632,29433,1815.9,labelOne.csv
30,4,19,13,276,266,1.03759,27972.5,1594.32,labelOne.csv
30,4,15,10,283,267,1.05993,26955.5,1693.72,labelOne.csv
30,4,20,14,267,268,0.996269,26308.5,1622.06,labelOne.csv
30,4,16,11,199,269,0.739777,23843.5,1164.33,labelOne.csv
30,4,15,10,196,269,0.728625,23120.5,1341.95,labelOne.csv
30,4,17,12,193,269,0.717472,22692.5,1290.98,labelOne.csv
30,4,17,12,194,269,0.72119,22173,1290.2,labelOne.csv
30,4,19,13,188,269,0.698885,21586.5,1332.44,labelOne.csv
30,4,19,14,183,270,0.677778,21307.5,1312.09,labelOne.csv
30,4,17,13,181,271,0.667897,21152.5,1277.81,labelOne.csv
30,4,15,12,181,271,0.667897,21041,1244.25,labelOne.csv
30,4,16,11,180,270,0.666667,20406,1280.54,labelOne.csv
30,4,20,16,262,167,1.56886,20141.5,901.37,labelOne.csv
30,4,20,15,262,167,1.56886,20163.5,894.884,labelOne.csv
30,4,21,16,262,167,1.56886,20152.5,896.541,labelOne.csv
30,4,20,15,262,167,1.56886,20135.5,904.541,labelOne.csv
30,4,19,14,262,167,1.56886,20153,899.127,labelOne.csv
30,4,20,15,262,167,1.56886,20111.5,905.026,labelOne.csv
30,4,21,16,262,167,1.56886,20109,879.328,labelOne.csv
30,4,16,12,183,266,0.68797,21245,1230.8,labelOne.csv
30,4,15,10,192,265,0.724528,22002,1232.31,labelOne.csv
30,4,13,9,202,263,0.768061,22404.5,1226.61,labelOne.csv
30,4,12,8,208,261,0.796935,22779.5,1332.9,labelOne.csv
30,4,16,10,212,257,0.824903,21387,1415.02,labelOne.csv
30,4,16,11,215,253,0.849802,21104.5,1423.61,labelOne.csv
30,4,16,13,217,251,0.864542,21032.5,1371.81,labelOne.csv
30,4,16,11,218,250,0.872,20781.5,1422.24,labelOne.csv
30,4,14,9,217,249,0.871486,20766.5,1371.12,labelOne.csv
30,4,14,10,215,249,0.863454,20653.5,1404.09,labelOne.csv
30,4,15,11,214,249,0.859438,20569,1345.57,labelOne.csv
30,4,17,13,212,249,0.851406,20553,1374.4,labelOne.csv
30,4,17,12,210,249,0.843373,20451,1413.65,labelOne.csv
30,4,18,12,208,249,0.835341,20443,1395.17,labelOne.csv
30,4,16,11,206,249,0.827309,20395.5,1374.3,labelOne.csv
30,4,16,11,204,249,0.819277,20313.5,1381.27,labelOne.csv
30,4,20,13,202,249,0.811245,20278.5,1397.47,labelOne.csv
30,4,19,15,202,249,0.811245,20285,1366.54,labelOne.csv
30,4,19,15,201,249,0.807229,20223.5,1387.27,labelOne.csv
30,4,16,11,200,249,0.803213,20136.5,1361.47,labelOne.csv
30,4,18,13,200,248,0.806452,20172.5,1354.64,labelOne.csv
30,4,19,12,198,249,0.795181,20176.5,1432.86,labelOne.csv
30,4,21,16,262,167,1.56886,20084.5,896.056,labelOne.csv
30,4,21,16,262,167,1.56886,20117.5,888.399,labelOne.csv
30,4,20,15,262,167,1.56886,20071.5,898.541,labelOne.csv
30,4,19,14,262,166,1.57831,20054.5,904.884,labelOne.csv
30,4,20,15,262,167,1.56886,20107,894.985,labelOne.csv
30,4,18,13,262,167,1.56886,20127.5,883.227,labelOne.csv
30,4,19,14,262,166,1.57831,20070.5,886.884,labelOne.csv
30,4,22,17,262,167,1.56886,20054.5,895.713,labelOne.csv
30,4,20,15,262,167,1.56886,20117,887.813,labelOne.csv
30,4,19,14,262,167,1.56886,20135,896.299,labelOne.csv
30,4,20,15,262,166,1.57831,20100.5,893.571,labelOne.csv
30,4,21,16,262,167,1.56886,20120,892.985,labelOne.csv
30,4,20,15,262,167,1.56886,20115.5,908.884,labelOne.csv
30,4,21,16,262,167,1.56886,20090.5,906.198,labelOne.csv
30,4,21,16,262,166,1.57831,20085,898.299,labelOne.csv
30,4,19,14,262,167,1.56886,20115,892.299,labelOne.csv
30,4,19,14,262,167,1.56886,20118.5,898.056,labelOne.csv
30,4,18,13,262,166,1.57831,20091.5,895.713,labelOne.csv
30,4,17,12,262,166,1.57831,20068,890.985,labelOne.csv
30,4,17,13,262,167,1.56886,20118.5,898.399,labelOne.csv
30,4,18,13,262,167,1.56886,20156,897.127,labelOne.csv
30,4,21,16,262,166,1.57831,20078,890.642,labelOne.csv
30,4,21,16,262,167,1.56886,20131.5,898.056,labelOne.csv
30,4,19,14,262,167,1.56886,20167,904.299,labelOne.csv
30,4,18,13,262,167,1.56886,20095.5,892.884,labelOne.csv
30,4,20,15,262,167,1.56886,20112,876.642,labelOne.csv
30,4,18,13,262,167,1.56886,20152,891.47,labelOne.csv
30,4,18,13,262,167,1.56886,20164.5,888.399,labelOne.csv
30,4,19,14,262,166,1.57831,20079.5,889.227,labelOne.csv
30,4,21,17,170,256,0.664062,21208,1172.23,labelOne.csv
30,4,18,14,182,255,0.713725,25647.5,1152.47,labelOne.csv
30,4,16,13,188,257,0.731518,25644.5,1187.5,labelOne.csv
30,4,16,12,189,258,0.732558,25370.5,1273.64,labelOne.csv
30,4,17,13,192,258,0.744186,24860.5,1331.16,labelOne.csv
30,4,15,11,192,258,0.744186,24468,1376.03,labelOne.csv
30,4,15,11,193,258,0.748062,24232,1448.17,labelOne.csv
30,4,15,11,194,258,0.751938,24063.5,1486.56,labelOne.csv
30,4,14,10,193,258,0.748062,24104.5,1406.61,labelOne.csv
30,4,15,11,187,258,0.724806,24177,1420.37,labelOne.csv
30,4,16,12,187,258,0.724806,24105,1381.2,labelOne.csv
30,4,15,11,185,257,0.719844,24200.5,1438.07,labelOne.csv
30,4,16,12,191,257,0.743191,24299.5,1458.41,labelOne.csv
30,4,15,11,182,257,0.708171,24129,1465.91,labelOne.csv
30,4,16,10,182,256,0.710938,24128.5,1424.41,labelOne.csv
30,4,13,10,189,256,0.738281,24256.5,1431.73,labelOne.csv
30,4,14,10,184,256,0.71875,24197,1460.45,labelOne.csv
30,4,13,9,189,256,0.738281,24158,1364.23,labelOne.csv
30,4,16,11,191,256,0.746094,24080.5,1437.24,labelOne.csv
30,4,14,10,191,256,0.746094,24126.5,1376.47,labelOne.csv
30,4,14,10,185,256,0.722656,24041,1378.71,labelOne.csv
30,4,19,13,186,256,0.726562,24032.5,1349.64,labelOne.csv
30,4,17,12,184,256,0.71875,24028,1395.2,labelOne.csv
30,4,16,11,193,256,0.753906,24065,1511.91,labelOne.csv
30,4,16,12,184,256,0.71875,23944,1386.86,labelOne.csv
30,4,15,9,184,255,0.721569,24010.5,1401.58,labelOne.csv
30,4,17,12,185,255,0.72549,23879,1325.74,labelOne.csv
30,4,16,13,187,255,0.733333,24020.5,1392.61,labelOne.csv
30,4,14,11,187,255,0.733333,23826.5,1461.38,labelOne.csv
30,4,17,12,185,255,0.72549,23838,1437,labelOne.csv
30,4,15,11,187,255,0.733333,23833.5,1396.76,labelOne.csv
30,4,16,12,186,255,0.729412,23819.5,1429.58,labelOne.csv
30,4,14,10,194,254,0.76378,23867,1463.48,labelOne.csv
30,4,15,11,192,254,0.755906,23777.5,1465.04,labelOne.csv
30,4,17,14,247,254,0.972441,24433.5,1991.06,labelOne.csv
30,4,17,11,247,253,0.976285,24705,2000.53,labelOne.csv
30,4,19,15,247,253,0.976285,24545.5,2006.91,labelOne.csv
30,4,18,14,238,252,0.944444,24284.5,1851.57,labelOne.csv
30,4,19,15,243,252,0.964286,24001,1897.33,labelOne.csv
30,4,17,12,238,252,0.944444,24026,1899.47,labelOne.csv
30,4,18,12,239,252,0.948413,24132,1927.47,labelOne.csv
30,4,20,15,243,252,0.964286,24425.5,1955.52,labelOne.csv
30,4,16,11,243,252,0.964286,24580,2041.64,labelOne.csv
30,4,16,11,243,252,0.964286,24913,1999.64,labelOne.csv
30,4,17,13,185,252,0.734127,24168,1389,labelOne.csv
30,4,16,10,184,252,0.730159,24563.5,1381.38,labelOne.csv
30,4,16,11,185,252,0.734127,24944,1405.14,labelOne.csv
30,4,15,10,186,252,0.738095,23250.5,1588.44,labelOne.csv
30,4,19,14,187,253,0.73913,23294.5,1590.58,labelOne.csv
30,4,15,10,187,254,0.73622,23491.5,1537.33,labelOne.csv
30,4,18,13,191,255,0.74902,23681.5,1525.81,labelOne.csv
30,4,16,13,197,258,0.763566,23925,1585.37,labelOne.csv
30,4,19,15,203,260,0.780769,24249,1589.99,labelOne.csv
30,4,17,13,208,262,0.793893,24489.5,1621.89,labelOne.csv
30,4,18,13,214,265,0.807547,24953.5,1715.01,labelOne.csv
30,4,16,11,218,266,0.819549,25324,1679.11,labelOne.csv
30,4,18,14,223,267,0.835206,25607.5,1617.35,labelOne.csv
30,4,17,11,227,268,0.847015,25569.5,1680.86,labelOne.csv
30,4,14,10,233,268,0.869403,26304,1867.62,labelOne.csv
30,4,17,12,195,268,0.727612,26931,1628.2,labelOne.csv
30,4,17,12,195,267,0.730337,27219.5,1548.15,labelOne.csv
30,4,15,9,198,266,0.744361,27483.5,1416.61,labelOne.csv
30,4,19,12,197,265,0.743396,27515.5,1390.96,labelOne.csv
30,4,15,9,200,264,0.757576,27880.5,1425.3,labelOne.csv
30,4,15,10,198,263,0.752852,27977,1362.71,labelOne.csv
30,4,19,15,201,262,0.767176,28366,1505.08,labelOne.csv
30,4,19,15,206,261,0.789272,28985,1496.94,labelOne.csv
30,4,18,12,214,261,0.819923,29632.5,1678.86,labelOne.csv
30,4,20,15,227,261,0.869732,30910,1865.76,labelOne.csv
30,4,21,15,220,261,0.842912,31359.5,1892,labelOne.csv
30,4,18,13,230,261,0.881226,32485,1819.62,labelOne.csv
30,4,23,20,305,260,1.17308,42808,3101.87,labelOne.csv
30,4,23,20,302,260,1.16154,45023,2501.71,labelOne.csv
30,4,20,17,300,260,1.15385,45216.5,2494.44,labelOne.csv
30,4,23,19,300,260,1.15385,48280,1600.68,labelOne.csv
30,4,21,19,299,260,1.15,45428,2444.74,labelOne.csv
30,4,23,19,298,260,1.14615,45186,2384.46,labelOne.csv
30,4,23,20,299,260,1.15,44849.5,2702.53,labelOne.csv
30,4,21,19,299,259,1.15444,44958,2600.63,labelOne.csv
30,4,20,17,300,260,1.15385,44520.5,2883.86,labelOne.csv
30,4,20,19,299,260,1.15,44097.5,2984.77,labelOne.csv
30,4,17,11,225,261,0.862069,32812.5,1904.69,labelOne.csv
30,4,24,19,293,261,1.12261,43133.5,3000.15,labelOne.csv
30,4,23,19,286,262,1.0916,42436.5,3319.08,labelOne.csv
30,4,21,16,204,262,0.778626,32019,2109.21,labelOne.csv
30,4,22,18,281,262,1.07252,40957.5,3378.2,labelOne.csv
30,4,16,13,210,262,0.801527,31211,1773.65,labelOne.csv
30,4,19,15,192,263,0.730038,30762.5,1962.55,labelOne.csv
30,4,19,14,183,263,0.695817,30228.5,1798.58,labelOne.csv
30,4,20,16,182,264,0.689394,30238,1542.57,labelOne.csv
30,4,23,18,183,265,0.690566,30711,1747.17,labelOne.csv
30,4,22,16,183,265,0.690566,29783.5,1576.9,labelOne.csv
30,4,17,13,180,265,0.679245,30020,1782.28,labelOne.csv
30,4,23,18,184,266,0.691729,29610.5,1724.44,labelOne.csv
30,4,22,17,179,266,0.672932,29451,1719.57,labelOne.csv
30,4,23,19,178,267,0.666667,29014,1769.33,labelOne.csv
30,4,24,20,177,267,0.662921,28377,1822.16,labelOne.csv
30,4,23,18,168,268,0.626866,27780,1641.45,labelOne.csv
30,4,23,17,169,268,0.630597,27826.5,1571.95,labelOne.csv
30,4,21,17,168,269,0.624535,27464.5,1677.63,labelOne.csv
30,4,24,19,166,269,0.6171,27419,1674.14,labelOne.csv
30,4,25,19,167,270,0.618519,27480.5,1547.27,labelOne.csv
30,4,22,20,164,270,0.607407,27347,1411.83,labelOne.csv
30,4,24,18,167,270,0.618519,26937,1659.59,labelOne.csv
30,4,23,17,156,271,0.575646,26836,1335.26,labelOne.csv
30,4,25,19,165,271,0.608856,26938,1608.96,labelOne.csv
30,4,25,20,154,271,0.568266,26716.5,1374.41,labelOne.csv
30,4,21,16,165,271,0.608856,27094.5,1406.96,labelOne.csv
30,4,21,16,163,271,0.601476,26824.5,1231.96,labelOne.csv
30,4,23,17,154,272,0.566176,26296.5,1256.1,labelOne.csv
30,4,23,18,143,272,0.525735,25658,1237.12,labelOne.csv
30,4,19,16,143,273,0.52381,24884,1332.97,labelOne.csv
30,4,19,14,150,274,0.547445,25418,1281.72,labelOne.csv
30,4,15,9,164,275,0.596364,25763.5,1382.87,labelOne.csv
30,4,16,12,167,275,0.607273,25833,1306.83,labelOne.csv
30,4,15,10,177,275,0.643636,25512.5,1345.22,labelOne.csv
30,4,14,9,184,276,0.666667,25770,1254.77,labelOne.csv
30,4,17,10,191,276,0.692029,26008.5,1260.33,labelOne.csv
30,4,12,7,193,277,0.696751,25999,1276.03,labelOne.csv
30,4,14,8,193,277,0.696751,25999.5,1233.84,labelOne.csv
30,4,15,10,194,278,0.697842,25865,1214.43,labelOne.csv
30,4,15,9,194,278,0.697842,25724,1214.43,labelOne.csv
30,4,16,12,192,278,0.690647,25947.5,1170.87,labelOne.csv
30,4,16,11,191,278,0.68705,26014,1266.57,labelOne.csv
30,4,14,9,192,278,0.690647,26143.5,1296.67,labelOne.csv
30,4,18,13,189,279,0.677419,25999,1260.29,labelOne.csv
30,4,19,12,190,279,0.681004,26171,1267.6,labelOne.csv
30,4,17,13,192,279,0.688172,26235.5,1369.58,labelOne.csv
30,4,14,8,195,279,0.698925,26225,1303.06,labelOne.csv
30,4,15,10,191,278,0.68705,26149.5,1393.44,labelOne.csv
30,4,16,11,190,278,0.683453,26173,1294.23,labelOne.csv
30,4,15,10,191,278,0.68705,26234.5,1207.56,labelOne.csv
30,4,17,11,192,278,0.690647,26029.5,1345.3,labelOne.csv
30,4,17,12,190,278,0.683453,26030,1418.8,labelOne.csv
30,4,17,11,185,277,0.66787,25904.5,1314.33,labelOne.csv
30,4,17,12,175,276,0.634058,25959.5,1350.82,labelOne.csv
30,4,17,11,160,275,0.581818,25462,1305.46,labelOne.csv
30,4,18,14,144,274,0.525547,25053.5,1366.87,labelOne.csv
30,4,18,14,142,273,0.520147,24584.5,1290.73,labelOne.csv
30,4,17,14,135,272,0.496324,24957,1200.89,labelOne.csv
30,4,17,16,137,272,0.503676,24774.5,1195.62,labelOne.csv
30,4,21,15,136,271,0.501845,24639,1161.23,labelOne.csv
30,4,23,20,138,271,0.509225,24699,1101.29,labelOne.csv
30,4,20,16,136,270,0.503704,24698.5,1184.99,labelOne.csv
30,4,16,14,137,270,0.507407,24857.5,1158.99,labelOne.csv
30,4,21,15,145,270,0.537037,24753,1392.09,labelOne.csv
30,4,18,13,155,271,0.571956,25238,1401.4,labelOne.csv
30,4,15,9,162,271,0.597786,25039,1370.57,labelOne.csv
30,4,14,8,166,272,0.610294,24951,1195.66,labelOne.csv
30,4,15,9,169,272,0.621324,24791.5,1263.5,labelOne.csv
30,4,16,10,173,272,0.636029,24759.5,1232.87,labelOne.csv
30,4,13,9,169,272,0.621324,24629.5,1207.7,labelOne.csv
30,4,18,12,169,273,0.619048,24617.5,1173.08,labelOne.csv
30,4,13,9,173,273,0.6337,24788,1238.43,labelOne.csv
